sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,giftcard_type,giftcard_allow_open_amount,giftcard_open_amount_min,giftcard_open_amount_max,giftcard_amount,use_config_is_redeemable,giftcard_is_redeemable,use_config_lifetime,giftcard_lifetime,use_config_allow_message,giftcard_allow_message,use_config_email_template,giftcard_email_template,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,downloadable_links,downloadable_samples,associated_skus
240-LV09,,Downloadable,downloadable,"Luma Catalog/Training,Luma Catalog/Training/Video Download",luma_b2c,Luma Yoga For Life,"<ul><li>Increase strength + flexibility + metabolism</li><li>Burn calories + feel great</li><li>Gain energy + youthfulness + mental wellness</li> </ul><h3 style=""margin-top: 30px;"">Download description</h3><p><strong style=""display: block; margin: 20px 0 5px;"">Tone up mind and body</strong>Pro Yoga Instructor and Master Practitioner Marie Peale helps tone and sculpt your physique with her invigorating yet gentle approach.</p><p>You'll learn to use yoga to relax, control stress and increase your calorie-burning capacity, all while exploring traditional and new yoga poses that lengthen and strengthen your full muscular structure.  </p><ul><li>Easy download</li><li>Audio options: Music and instruction or instruction only</li><li>Heart rate techniques explained</li><li>Breathing techniques explained</li><li>Move through exercises at your own pace</li></ul><p>Two 25-minute workout episodes and one 40-minute workout episode with warm-up and cool down:</p><p><strong style=""display: block; margin: 20px 0 5px;"">Episode 1</strong>Creative, fun session geared toward opening your lungs. Combines stretching and breathing with a focus on hips and shoulders. </p><p><strong style=""display: block; margin: 20px 0 5px;"">Episode 2</strong>Ramp up the tempo and energy with calorie-burning flows. A stimulating workout introducing the body-sculpting power of yoga.</p><p><strong style=""display: block; margin: 20px 0 5px;"">Episode 3</strong>Push your fitness reach and stamina with an intense series of standing and floor exercises and poses. End this extra-length session with a meditative cool down.</p><h3 style=""margin-top: 30px;"">instructor bio</h3><p><strong style=""display: block; margin: 20px 0 5px;"">About Marie</strong>Marie is a trained martial artist and dancer with a BS in Biological Engineering and over 10 years as a certified yoga teacher. Marie has studied yoga in England, India and, in 2009, at the Ashraqat Ashram Yoga Farm in the United States. She has been teaching full time since then. Her focus on strength and wellness combines a deep knowledge of human biology and motivation guided by unconditional love for her audience.</p>","<p>
Luma founder Erin Renny on yoga and longevity: ""I won't promise you'll live longer with yoga. No one can promise that. But your life will be healthier, less stressful, and more physically in tune when you focus on connecting your mind and body or a regular basis. Yoga is my favorite way to express this connection. I want to share the secrets of lifelong yoga with anyone willing to breathe and learn with me.""
</p>",,1,Taxable Goods,"Catalog, Search",0,,,,luma-yoga-for-life,,,"You'll learn to use yoga to relax, control stress and increase your calorie-burning capacity, all while exploring traditional and new yoga poses that lengthen and strengthen your full muscular structure.",/l/t/lt06.jpg,,/l/t/lt06.jpg,,/l/t/lt06.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:38 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"activity=Athletic|Yoga,format=Download,links_purchased_separately=1,links_title=Downloads,samples_title=Trailers",0,0,1,0,0,1,1,1,10000,1,0,,1,0,0,1,0,1,0,0,0,0,1,,,,,,,/l/t/lt06.jpg,Image,,,,,,,,,,,,,,,,,,,,,,,,"link_id=6,id=6,title=Episode 1,sort_order=1,price=9.000000,is_shareable=2,link_type=file,link_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4|link_id=7,id=7,title=Episode 2,sort_order=1,price=9.000000,is_shareable=2,link_type=file,link_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4|link_id=8,id=8,title=Episode 3,sort_order=1,price=9.000000,is_shareable=2,link_type=file,link_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4","sample_id=16,id=16,title=Trailer #1,sort_order=1,sample_type=file,sample_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4,sample_id=17,id=17,title=Trailer #2,sort_order=1,sample_type=file,sample_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4,sample_id=18,id=18,title=Trailer #3,sort_order=1,sample_type=file,sample_file=/l/u/luma_background_-_model_against_fence_4_sec_.mp4",
24-WG085_Group,,Gear,grouped,"Luma Catalog/Gear,Luma Catalog/Gear/Fitness Equipment",luma_b2c,Set of Sprite Yoga Straps,"<p>Great set of Sprite Yoga Straps for every stretch and hold you need. There are three straps in this set: 6', 8' and 10'.</p>
<ul>
<li> 100% soft and durable cotton.
<li> Plastic cinch buckle is easy to use.
<li> Choice of three natural colors made from phthalate and heavy metal free dyes.
</ul>",,,1,,"Catalog, Search",,,,,set-of-sprite-yoga-straps,,,,/l/u/luma-yoga-strap-set.jpg,,/l/u/luma-yoga-strap-set.jpg,,/l/u/luma-yoga-strap-set.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:45 PM",,,Block after Info Column,,,,,,,,,,,,,"activity=Yoga,category_gear=Exercise,featured_product=Yes,gender=Men|Unisex|Women,in_store_available=Online Exclusive,material=Canvas|Plastic,sale=No",0,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/l/u/luma-yoga-strap-set.jpg,Image,,,,,,,,,,,,,,,,,,,,,,,,,,"24-WG085=0.000000,24-WG086=0.000000,24-WG087=0.000000"
24-WG080,,Gear,bundle,"Luma Catalog/Gear,Luma Catalog/Gear/Fitness Equipment",luma_b2c,Sprite Yoga Companion Kit,"<p>A well-rounded yoga workout takes more than a mat. The Sprite Yoga Companion Kit helps stock your studio with the basics you need for a full-range workout. The kit is composed of four best-selling Luma Sprite accessories in one easy bundle: statis ball, foam block, yoga strap, and foam roller. Choose sizes and colors and leave the rest to us. The kit includes:</p>
<ul>
<li> Sprite Statis Ball
<li> Sprite Foam Yoga Brick
<li> Sprite Yoga Strap
<li> Sprite Foam Roller
</ul>",,,1,Taxable Goods,"Catalog, Search",,,,,sprite-yoga-companion-kit,,,,/l/u/luma-yoga-kit-2.jpg,,/l/u/luma-yoga-kit-2.jpg,,/l/u/luma-yoga-kit-2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:45 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"activity=Gym|Yoga,category_gear=Exercise,featured_product=Yes,gender=Men|Unisex|Women,sale=No",0,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/l/u/luma-yoga-kit-2.jpg,Image,,,,,,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,"name=Sprite Stasis Ball,type=radio,required=1,sku=24-WG081-blue,price=23.0000,default=1,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Stasis Ball,type=radio,required=1,sku=24-WG082-blue,price=27.0000,default=0,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Stasis Ball,type=radio,required=1,sku=24-WG083-blue,price=32.0000,default=0,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Foam Yoga Brick,type=radio,required=1,sku=24-WG084,price=5.0000,default=1,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Yoga Strap,type=radio,required=1,sku=24-WG085,price=14.0000,default=1,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Yoga Strap,type=radio,required=1,sku=24-WG086,price=17.0000,default=0,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Yoga Strap,type=radio,required=1,sku=24-WG087,price=21.0000,default=0,default_qty=1.0000,price_type=fixed,can_change_qty=1|name=Sprite Foam Roller,type=radio,required=1,sku=24-WG088,price=19.0000,default=1,default_qty=1.0000,price_type=fixed,can_change_qty=1",together,,,,,
MH01-XS-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XS-Black,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xs-black,,,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-black_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-XS-Gray,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XS-Gray,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xs-gray,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-XS-Orange,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XS-Orange,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xs-orange,,,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-orange_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-S-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-S-Black,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-s-black,,,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-black_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-S-Gray,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-S-Gray,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-s-gray,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-S-Orange,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-S-Orange,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-s-orange,,,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=S",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-orange_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-M-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-M-Black,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-m-black,,,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-black_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-M-Gray,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-M-Gray,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-m-gray,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-M-Orange,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-M-Orange,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-m-orange,,,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=M",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-orange_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-L-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-L-Black,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-l-black,,,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-black_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-L-Gray,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-L-Gray,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-l-gray,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-L-Orange,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-L-Orange,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-l-orange,,,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=L",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-orange_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-XL-Black,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XL-Black,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xl-black,,,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,/m/h/mh01-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-black_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-XL-Gray,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XL-Gray,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xl-gray,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Gray,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
MH01-XL-Orange,,Top,simple,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie-XL-Orange,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,52,,,,chaz-kangeroo-hoodie-xl-orange,,,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,/m/h/mh01-orange_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Orange,size=XL",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,/m/h/mh01-orange_main_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,
MH01,,Top,configurable,"Luma Catalog/Men/Tops/Hoodies & Sweatshirts,Luma Catalog/Collections/Eco Friendly,Luma Catalog",luma_b2c,Chaz Kangeroo Hoodie,"<p>Ideal for cold-weather training or work outdoors, the Chaz Hoodie promises superior warmth with every wear. Thick material blocks out the wind as ribbed cuffs and bottom band seal in body heat.</p>
<p>&bull; Two-tone gray heather hoodie.<br />&bull; Drawstring-adjustable hood. <br />&bull; Machine wash/dry.</p>",,,1,Taxable Goods,"Catalog, Search",52,,,,chaz-kangeroo-hoodie,,,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,/m/h/mh01-gray_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:45 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"badge=Best Seller,climate=All-Weather|Cool|Indoor|Spring|Windy,eco_collection=Yes,erin_recommends=No,featured_product=No,in_store_available=Online Exclusive,material=Wool,new=No,pattern=Color-Blocked,performance_fabric=No,sale=No",0,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,"MP06,MP11,MS06,MS12","1,2,3,4","24-WG081-gray,24-WG085_Group,24-WG080,24-UG06","1,2,3,4",,,"/m/h/mh01-gray_main_2.jpg,/m/h/mh01-gray_alt1_2.jpg,/m/h/mh01-gray_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,"sku=MH01-XS-Black,size=XS,color=Black|sku=MH01-XS-Gray,size=XS,color=Gray|sku=MH01-XS-Orange,size=XS,color=Orange|sku=MH01-S-Black,size=S,color=Black|sku=MH01-S-Gray,size=S,color=Gray|sku=MH01-S-Orange,size=S,color=Orange|sku=MH01-M-Black,size=M,color=Black|sku=MH01-M-Gray,size=M,color=Gray|sku=MH01-M-Orange,size=M,color=Orange|sku=MH01-L-Black,size=L,color=Black|sku=MH01-L-Gray,size=L,color=Gray|sku=MH01-L-Orange,size=L,color=Orange|sku=MH01-XL-Black,size=XL,color=Black|sku=MH01-XL-Gray,size=XL,color=Gray|sku=MH01-XL-Orange,size=XL,color=Orange","size=Size,color=Color",,,
MH02-XS-Black,,Top,simple,Luma Catalog/Men/Tops/Hoodies & Sweatshirts,luma_b2c,Teton Pullover Hoodie-XS-Black,"<p>This Teton Pullover Hoodie gives you more than laid-back style. It's equipped with moisture-wicking fabric to keep light and dry inside, especially in chilly-weather workouts. An elasticized hem lets you move about freely.</p>
<p>&bull; Black pullover hoodie.<br />&bull; Soft, brushed interior. <br />&bull; Front hand pockets. <br />&bull; Machine wash/dry.</p>",,1,1,Taxable Goods,Not Visible Individually,70,,,,teton-pullover-hoodie-xs-black,,,,/m/h/mh02-black_main_2.jpg,,/m/h/mh02-black_main_2.jpg,,/m/h/mh02-black_main_2.jpg,,,,"12/7/23, 4:32 PM","12/7/23, 4:42 PM",,,Block after Info Column,,,,,,,,,,,Use config,,"color=Black,size=XS",100,0,1,0,0,1,1,1,10000,1,1,,1,0,1,1,0,1,0,0,0,0,1,,,,,,,"/m/h/mh02-black_main_2.jpg,/m/h/mh02-black_alt1_2.jpg,/m/h/mh02-black_back_2.jpg",",,",,,,,,,,,,,,,,,,,,,,,,,,,,
